Linux 202 ( Cours 23 - Performance Apache - suite  ).mp4,93204946,/home/abdelwahed/Bureau/DESKTOP/linux101_102/Linux 202 ( Cours 23 - Performance Apache - suite  ).mp4
Linux 202 ( Cours 24 - Performance Apache - suite et fin  ).mp4,95161743,/home/abdelwahed/Bureau/DESKTOP/linux101_102/Linux 202 ( Cours 24 - Performance Apache - suite et fin  ).mp4
Linux 101 (cour 4 - éditeur de texte VIM).mp4,81834043,/home/abdelwahed/Bureau/DESKTOP/linux101_102/vues/Linux 101 (cour 4 - éditeur de texte VIM).mp4
Linux 101 (cour 2 - commandes de base la suite).mp4,43947661,/home/abdelwahed/Bureau/DESKTOP/linux101_102/vues/Linux 101 (cour 2 - commandes de base la suite).mp4
Linux 101 (cour 1 - commandes de base).mp4,59016349,/home/abdelwahed/Bureau/DESKTOP/linux101_102/vues/Linux 101 (cour 1 - commandes de base).mp4
Linux 101 (cour 3 - Truc astuces Bash et installation de  logiciels).mp4,77361374,/home/abdelwahed/Bureau/DESKTOP/linux101_102/vues/Linux 101 (cour 3 - Truc astuces Bash et installation de  logiciels).mp4
Linux 202 ( Cours 22 - Performance Apache  ).mp4,95913913,/home/abdelwahed/Bureau/DESKTOP/linux101_102/Linux 202 ( Cours 22 - Performance Apache  ).mp4
Administration de GNULinux (Linux201 cours 1).mp4,54950845,/home/abdelwahed/Bureau/DESKTOP/linux101_102/Administration de GNULinux (Linux201 cours 1).mp4
TDD Full Course (Learn Test Driven Development with Python).mp4,124463987,/home/abdelwahed/Bureau/OTHERS/06022023/TDD Full Course (Learn Test Driven Development with Python).mp4
How to sale Digital Services Online ??_?? ?????? ????? ??? ??????? ??????? ??? ????????.mp4,64437410,/home/abdelwahed/Bureau/OTHERS/06022023/How to sale Digital Services Online ??_?? ?????? ????? ??? ??????? ??????? ??? ????????.mp4
كيف تصبح مبرمجا محترفا بالتفصيل - The Clean Coder.mp4,743008932,/home/abdelwahed/Bureau/OTHERS/06022023/كيف تصبح مبرمجا محترفا بالتفصيل - The Clean Coder.mp4
اسهل طريقة في تعلم برنامج اكسيل Microsoft Excel من البداية الي الاحتراف  Zero To Hero فيديو واحد.mp4,414091099,/home/abdelwahed/Bureau/OTHERS/06022023/اسهل طريقة في تعلم برنامج اكسيل Microsoft Excel من البداية الي الاحتراف  Zero To Hero فيديو واحد.mp4
دروس قاسية من 2021.mp4,270501952,/home/abdelwahed/Bureau/OTHERS/06022023/دروس قاسية من 2021.mp4
Do It Today Overcome Procrastination Improve Productivity and Achieve More Meaningful Thing.mp4,175123237,/home/abdelwahed/Bureau/OTHERS/06022023/Do It Today Overcome Procrastination Improve Productivity and Achieve More Meaningful Thing.mp4
Build A Machine Learning Web App From Scratch.mp4,81745054,/home/abdelwahed/Bureau/OTHERS/06022023/Build A Machine Learning Web App From Scratch.mp4
Roadmap to ChatGPT and AI mastery.mp4,97806879,/home/abdelwahed/Bureau/OTHERS/06022023/Roadmap to ChatGPT and AI mastery.mp4
MS Excel Macro  تعلم برنامج الأكسل - شرح الماكرو.mp4,22322054,/home/abdelwahed/Bureau/OTHERS/06022023/MS Excel Macro  تعلم برنامج الأكسل - شرح الماكرو.mp4
Learn C Programming with Dr Chuck (feat classic book by Kernighan and Ritchie).mp4,852851429,/home/abdelwahed/Bureau/OTHERS/06022023/Learn C Programming with Dr Chuck (feat classic book by Kernighan and Ritchie).mp4
رسالتي الأخيرة  حسونة اكاديمي  مباشر.mp4,81236319,/home/abdelwahed/Bureau/OTHERS/06022023/رسالتي الأخيرة  حسونة اكاديمي  مباشر.mp4
Daoudi - youm yachbah youm الداودي _ يوم يشبه يوم في حياتي.mp4,9901942,/home/abdelwahed/Bureau/OTHERS/06022023/Daoudi - youm yachbah youm الداودي _ يوم يشبه يوم في حياتي.mp4
birds.mp4,468755,/home/abdelwahed/Bureau/OTHERS/OLD/fastproject/wp-content/themes/twentytwentytwo/assets/videos/birds.mp4
birds.mp4,468755,/home/abdelwahed/Bureau/OTHERS/OLD/wordpress/wp-content/themes/twentytwentytwo/assets/videos/birds.mp4
birds.mp4,468755,/home/abdelwahed/Bureau/OTHERS/OLD/morefast/wp-content/themes/twentytwentytwo/assets/videos/birds.mp4
birds.mp4,468755,/home/abdelwahed/Bureau/OTHERS/OLD/chatgpt/wp-content/themes/twentytwentytwo/assets/videos/birds.mp4
CHATGPT + VBA EXCEL  Débuter  dans lutilisation  comment faire une macro en français.mp4,8948017,/home/abdelwahed/Bureau/OTHERS/13022023/CHATGPT + VBA EXCEL  Débuter  dans lutilisation  comment faire une macro en français.mp4
Je dissèque des messages de prospection créés par lintelligence artificielle (ChatGPT).mp4,16118519,/home/abdelwahed/Bureau/OTHERS/13022023/Je dissèque des messages de prospection créés par lintelligence artificielle (ChatGPT).mp4
Carrière de dev  devenir salarié en ESN  SSII.mp4,44720536,/home/abdelwahed/Bureau/OTHERS/13022023/Carrière de dev  devenir salarié en ESN  SSII.mp4
9 mois pour sortir un MVP (.mp4,34643304,/home/abdelwahed/Bureau/OTHERS/13022023/9 mois pour sortir un MVP (.mp4
How to install Ubuntu on your Android device.mp4,11654843,/home/abdelwahed/Bureau/OTHERS/13022023/How to install Ubuntu on your Android device.mp4
Train Your Brain To BECOME LIMITLESS & Achieve ANY GOAL You Have  John Assaraf.mp4,95709739,/home/abdelwahed/Bureau/OTHERS/13022023/Train Your Brain To BECOME LIMITLESS & Achieve ANY GOAL You Have  John Assaraf.mp4
The BEST Tips for Professional Sales People - Grant Cardone.mp4,88883675,/home/abdelwahed/Bureau/OTHERS/13022023/The BEST Tips for Professional Sales People - Grant Cardone.mp4
A Live Sales Call by Grant Cardone.mp4,50258748,/home/abdelwahed/Bureau/OTHERS/13022023/A Live Sales Call by Grant Cardone.mp4
Grant Cardone Teaches Billion Dollar Company How To Use Social Media To Sell.mp4,87414327,/home/abdelwahed/Bureau/OTHERS/13022023/Grant Cardone Teaches Billion Dollar Company How To Use Social Media To Sell.mp4
So Good They Cant Ignore You  - Cal Newport (full audiobook).mp4,340954199,/home/abdelwahed/Bureau/OTHERS/13022023/So Good They Cant Ignore You  - Cal Newport (full audiobook).mp4
h264.mp4,161,/home/abdelwahed/Bureau/OTHERS/update_subtitle/FFmpeg/tests/ref/lavf-fate/h264.mp4
av1.mp4,157,/home/abdelwahed/Bureau/OTHERS/update_subtitle/FFmpeg/tests/ref/lavf-fate/av1.mp4
birds.mp4,468755,/home/abdelwahed/Bureau/OTHERS/Téléchargement/WORDPRESS/wordpress6/wordpress/wp-content/themes/twentytwentytwo/assets/videos/birds.mp4
birds.mp4,468755,/home/abdelwahed/Bureau/OTHERS/wordpress/wp-content/themes/twentytwentytwo/assets/videos/birds.mp4
ChatGPT absolutely DOMINATES Arduino programming.mp4,39008224,/home/abdelwahed/Bureau/OTHERS/09022023/ChatGPT absolutely DOMINATES Arduino programming.mp4
كيف تصبح مبرمج محترف و قوى فى اسرع وقت.mp4,40102637,/home/abdelwahed/Bureau/OTHERS/09022023/كيف تصبح مبرمج محترف و قوى فى اسرع وقت.mp4
How ChatGPT is Trained.mp4,12741608,/home/abdelwahed/Bureau/OTHERS/09022023/How ChatGPT is Trained.mp4
Can ChatGPT Generate Circuit Components.mp4,16846353,/home/abdelwahed/Bureau/OTHERS/09022023/Can ChatGPT Generate Circuit Components.mp4
Quel Business Lancer Avec Chat GPT En 2023 .mp4,125856798,/home/abdelwahed/Bureau/OTHERS/09022023/Quel Business Lancer Avec Chat GPT En 2023 .mp4
So Good They Cant Ignore You  - Cal Newport (full audiobook).mp4,340954199,/home/abdelwahed/Bureau/OTHERS/09022023/So Good They Cant Ignore You  - Cal Newport (full audiobook).mp4
Deep work by cal newport  full Audiobook.mp4,584108017,/home/abdelwahed/Bureau/OTHERS/09022023/Deep work by cal newport  full Audiobook.mp4
Extraire des données dun site avec ChatGpt.mp4,23523886,/home/abdelwahed/Bureau/OTHERS/09022023/Extraire des données dun site avec ChatGpt.mp4
Reviewing and Merging Pull Requests - Live Coding with Jesse.mp4,163309892,/home/abdelwahed/Bureau/OTHERS/03022023/Pull_Request/Reviewing and Merging Pull Requests - Live Coding with Jesse.mp4
Merging a Pull Request from GitHub - Live Coding with Jesse.mp4,79543191,/home/abdelwahed/Bureau/OTHERS/03022023/Pull_Request/Merging a Pull Request from GitHub - Live Coding with Jesse.mp4
How to Submit a Pull Request.mp4,36654021,/home/abdelwahed/Bureau/OTHERS/03022023/Pull_Request/How to Submit a Pull Request.mp4
Merging Pull Requests with Git and Github (P4D14) - Live Coding with Jesse.mp4,153215167,/home/abdelwahed/Bureau/OTHERS/03022023/Pull_Request/Merging Pull Requests with Git and Github (P4D14) - Live Coding with Jesse.mp4
ASMR Programming - Coding Pacman - No Talking.mp4,206933968,/home/abdelwahed/Bureau/OTHERS/03022023/Pull_Request/ASMR Programming - Coding Pacman - No Talking.mp4
Merging GitHub Pull Requests (P4D8) - Live Coding with Jesse.mp4,128797987,/home/abdelwahed/Bureau/OTHERS/03022023/Pull_Request/Merging GitHub Pull Requests (P4D8) - Live Coding with Jesse.mp4
Writing Garbage Collector in C.mp4,208659531,/home/abdelwahed/Bureau/OTHERS/03022023/Pull_Request/Writing Garbage Collector in C.mp4
Lets Build ChatGPT 2.0 with React JS and OpenAI on your PC!.mp4,166372258,/home/abdelwahed/Bureau/OTHERS/03022023/Lets Build ChatGPT 2.0 with React JS and OpenAI on your PC!.mp4
Full HTTP Networking Course – Fetch and REST APIs in JavaScript.mp4,522069056,/home/abdelwahed/Bureau/OTHERS/03022023/FREECODECAMP/Full HTTP Networking Course – Fetch and REST APIs in JavaScript.mp4
Linux for Ethical Hackers (Kali Linux Tutorial).mp4,155412299,/home/abdelwahed/Bureau/OTHERS/03022023/FREECODECAMP/Linux for Ethical Hackers (Kali Linux Tutorial).mp4
Learn PostgreSQL Tutorial - Full Course for Beginners.mp4,313943218,/home/abdelwahed/Bureau/OTHERS/03022023/FREECODECAMP/Learn PostgreSQL Tutorial - Full Course for Beginners.mp4
5 SECRET Ways to Become a Speed Learner With ChatGPT.mp4,14575243,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/5 SECRET Ways to Become a Speed Learner With ChatGPT.mp4
23 Ways to Make Money with ChatGPT in 2023.mp4,33470387,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/23 Ways to Make Money with ChatGPT in 2023.mp4
Use ChatGPT to launch an IoT business.mp4,4393386,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Use ChatGPT to launch an IoT business.mp4
Analysing Data with ChatGPT  (Data Analysis and ML ).mp4,20863856,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Analysing Data with ChatGPT  (Data Analysis and ML ).mp4
Build a Web Browser Using ChatGPT and Python  in 2 Minutes  #chatgpt #openai.mp4,4195474,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Build a Web Browser Using ChatGPT and Python  in 2 Minutes  #chatgpt #openai.mp4
Using Canvas FREE AI Text-to-IMAGE Generator.mp4,5140938,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Using Canvas FREE AI Text-to-IMAGE Generator.mp4
Make Money Online with ChatGPT    Build a Tool website + Google AdSense Money  #chatgpt #openai.mp4,13771650,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Make Money Online with ChatGPT    Build a Tool website + Google AdSense Money  #chatgpt #openai.mp4
Introduction  Comprendre ChatGPT.mp4,12480903,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Introduction  Comprendre ChatGPT.mp4
Comment générer 100.000€ avec ChatGPT - Astuce, Argent, Stratégie & Explication.mp4,29498634,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Comment générer 100.000€ avec ChatGPT - Astuce, Argent, Stratégie & Explication.mp4
How to Make Your First $1000 With ChatGPT (still early).mp4,72534473,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/How to Make Your First $1000 With ChatGPT (still early).mp4
Convert py to exe - from code to software.mp4,11183702,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Convert py to exe - from code to software.mp4
ChatGPT & 3D Printing Self-Replicating AI Machines!.mp4,22982689,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/ChatGPT & 3D Printing Self-Replicating AI Machines!.mp4
Comment ChatGPT Va Changer à Jamais Le Dropshipping.mp4,35904753,/home/abdelwahed/Bureau/OTHERS/03022023/VUES/Comment ChatGPT Va Changer à Jamais Le Dropshipping.mp4
Introduction to Linux Kernel & Device Drivers Part 1 [Arabic].mp4,136317128,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/Introduction to Linux Kernel & Device Drivers Part 1 [Arabic].mp4
IoT Neural Networks for Embedded Systems by Abdallah Ali (Arabic).mp4,136962255,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/IoT Neural Networks for Embedded Systems by Abdallah Ali (Arabic).mp4
Session3  sws and srs docs.mp4,114212748,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/ARABIC_TRAINING/Session3  sws and srs docs.mp4
Session 6 Git Commands.mp4,185406910,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/ARABIC_TRAINING/Session 6 Git Commands.mp4
Session 5  Introduction to Com stack.mp4,85298279,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/ARABIC_TRAINING/Session 5  Introduction to Com stack.mp4
AUTOSarZs Introduction.mp4,170251765,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/ARABIC_TRAINING/vus/AUTOSarZs Introduction.mp4
Session 2 AUTOSAR RTE & SWC.mp4,114979208,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/ARABIC_TRAINING/vus/Session 2 AUTOSAR RTE & SWC.mp4
Session 1 AUTOSAR Methodology.mp4,259248806,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/ARABIC_TRAINING/vus/Session 1 AUTOSAR Methodology.mp4
Session 4 CAN Protocol.mp4,155506021,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/ARABIC_TRAINING/Session 4 CAN Protocol.mp4
Session 7 Branching strategy and Issue tracking.mp4,105945398,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/ARABIC_TRAINING/Session 7 Branching strategy and Issue tracking.mp4
Introduction to State Machines in Embedded Software Design by Amr Ali (Arabic).mp4,64771565,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/Introduction to State Machines in Embedded Software Design by Amr Ali (Arabic).mp4
Adaptive Autosar Overview  Part 1 by Eng Islam Abdeen  Embedded Meetup Egypt.mp4,109093900,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/Adaptive Autosar Overview  Part 1 by Eng Islam Abdeen  Embedded Meetup Egypt.mp4
Intro to OpenWRT by Ronaldo Nunez.mp4,70433929,/home/abdelwahed/Bureau/OTHERS/03022023/AUTOSAR/Intro to OpenWRT by Ronaldo Nunez.mp4
Our grand experiment with ChatGPT and generative AI.mp4,58409999,/home/abdelwahed/Bureau/OTHERS/03022023/Our grand experiment with ChatGPT and generative AI.mp4
CHATGPT Programmation orienté objet Python Ada cybersécurité en Français.mp4,20703479,/home/abdelwahed/Bureau/OTHERS/03022023/CHATGPT Programmation orienté objet Python Ada cybersécurité en Français.mp4
Web Scraping Using ChatGPT  #openai  #chatgpt  #webscraping  extract data from website.mp4,5243351,/home/abdelwahed/Bureau/OTHERS/03022023/Web Scraping Using ChatGPT  #openai  #chatgpt  #webscraping  extract data from website.mp4
ChatGPT ?crit mon livre pour Amazon KDP et DALL.E2 fait la couverture ??.mp4,38585963,/home/abdelwahed/Bureau/OTHERS/03022023/ChatGPT ?crit mon livre pour Amazon KDP et DALL.E2 fait la couverture ??.mp4
CHATGPT texte aléatoire étude et analyse de texte résumés en Français.mp4,19040650,/home/abdelwahed/Bureau/OTHERS/03022023/CHATGPT texte aléatoire étude et analyse de texte résumés en Français.mp4
Comment écrire un article de blog avec ChatGPT et Notion .mp4,37654801,/home/abdelwahed/Bureau/OTHERS/03022023/Comment écrire un article de blog avec ChatGPT et Notion .mp4
ChatGPT Stratégie de trading +20087% de retours.mp4,10957525,/home/abdelwahed/Bureau/OTHERS/03022023/ChatGPT Stratégie de trading +20087% de retours.mp4
CHATGPT et cybersécurité site web ordinateur personnel sauvegardes phishing.mp4,22310358,/home/abdelwahed/Bureau/OTHERS/03022023/CHATGPT et cybersécurité site web ordinateur personnel sauvegardes phishing.mp4
Stanford Webinar - GPT-3 & Beyond.mp4,84140171,/home/abdelwahed/Bureau/OTHERS/03022023/Stanford Webinar - GPT-3 & Beyond.mp4
Startup Mechanics - Kirsty Nathoo, Partner and CFO at Y Combinator - Stanford CS183F.mp4,125433530,/home/abdelwahed/Bureau/OTHERS/07022023/Startup/Startup Mechanics - Kirsty Nathoo, Partner and CFO at Y Combinator - Stanford CS183F.mp4
How to Build a Product I -  Michael Seibel, Steve Huffman, Emmett Shear - Stanford CS183F.mp4,90726241,/home/abdelwahed/Bureau/OTHERS/07022023/Startup/How to Build a Product I -  Michael Seibel, Steve Huffman, Emmett Shear - Stanford CS183F.mp4
Live Office Hours with Yuri Sagalov and Sam Altman - Stanford CS183F Startup School.mp4,86639299,/home/abdelwahed/Bureau/OTHERS/07022023/Startup/Live Office Hours with Yuri Sagalov and Sam Altman - Stanford CS183F Startup School.mp4
How and Why to Start A Startup - Sam Altman & Dustin Moskovitz - Stanford CS183F Startup School.mp4,76524586,/home/abdelwahed/Bureau/OTHERS/07022023/Startup/How and Why to Start A Startup - Sam Altman & Dustin Moskovitz - Stanford CS183F Startup School.mp4
How to Get Ideas & Measure - Stewart Butterfield of Slack & Adam DAngelo of Quora - Stanford CS183F.mp4,77901532,/home/abdelwahed/Bureau/OTHERS/07022023/Startup/How to Get Ideas & Measure - Stewart Butterfield of Slack & Adam DAngelo of Quora - Stanford CS183F.mp4
IA  Cloner sa voix gratuitement ! - [text to speech intelligence artificielle - Coqui ai].mp4,10223934,/home/abdelwahed/Bureau/OTHERS/07022023/IA  Cloner sa voix gratuitement ! - [text to speech intelligence artificielle - Coqui ai].mp4
Deep work by cal newport  full Audiobook.mp4,584108017,/home/abdelwahed/Bureau/OTHERS/14022023/Deep work by cal newport  full Audiobook.mp4
سورة النساء مكتوبة  ماهر المعيقلي.mp4,142088177,/home/abdelwahed/Bureau/OTHERS/corans/سورة النساء مكتوبة  ماهر المعيقلي.mp4
الذى خلقنى فهو يهدين  تلاوة مرئية اسطورية للشيخ عبدالباسط عبدالصمد  من سورة الشعراء.mp4,16049719,/home/abdelwahed/Bureau/OTHERS/corans/الذى خلقنى فهو يهدين  تلاوة مرئية اسطورية للشيخ عبدالباسط عبدالصمد  من سورة الشعراء.mp4
فَلَمَّا جَنَّ عَلَيْهِ اللَّيْلُ  تريح القلب للشيخ المنشاوي.mp4,68197848,/home/abdelwahed/Bureau/OTHERS/corans/فَلَمَّا جَنَّ عَلَيْهِ اللَّيْلُ  تريح القلب للشيخ المنشاوي.mp4
سورة الشعراء كاملة ماهر المعيقلي مع القراءة  من المصحف الشريف جودة عالية.mp4,69627165,/home/abdelwahed/Bureau/OTHERS/corans/سورة الشعراء كاملة ماهر المعيقلي مع القراءة  من المصحف الشريف جودة عالية.mp4
سورة العنكبوت مكتوبة  ماهر المعيقلي.mp4,50676956,/home/abdelwahed/Bureau/OTHERS/corans/سورة العنكبوت مكتوبة  ماهر المعيقلي.mp4
HD آيات الشفاء من كل داء بإذن الله رب الآرض والسماء مع الدعاء.mp4,26136059,/home/abdelwahed/Bureau/OTHERS/corans/HD آيات الشفاء من كل داء بإذن الله رب الآرض والسماء مع الدعاء.mp4
سورة النمل مكتوبة  ماهر المعيقلي.mp4,46250047,/home/abdelwahed/Bureau/OTHERS/corans/سورة النمل مكتوبة  ماهر المعيقلي.mp4
سورة آل عمران مكتوبة  ماهر المعيقلي - Surat Al Imran  Maher Al Muaiqly.mp4,132687819,/home/abdelwahed/Bureau/OTHERS/corans/سورة آل عمران مكتوبة  ماهر المعيقلي - Surat Al Imran  Maher Al Muaiqly.mp4
سورة البقرة مكتوبة  ماهر المعيقلي.mp4,241038326,/home/abdelwahed/Bureau/OTHERS/corans/سورة البقرة مكتوبة  ماهر المعيقلي.mp4
سورة الروم مكتوبة  ماهر المعيقلي.mp4,30853151,/home/abdelwahed/Bureau/OTHERS/corans/سورة الروم مكتوبة  ماهر المعيقلي.mp4
سورة الشعراء كاملة بصوت الشيخ أحمد العجمي.mp4,56185599,/home/abdelwahed/Bureau/OTHERS/corans/سورة الشعراء كاملة بصوت الشيخ أحمد العجمي.mp4
سورة القصص مكتوبة  ماهر المعيقلي.mp4,59057633,/home/abdelwahed/Bureau/OTHERS/corans/سورة القصص مكتوبة  ماهر المعيقلي.mp4
القارئ ماهر المعيقلي ﴿الَّذي خَلَقَني فَهُوَ يَهدينِ﴾.mp4,10696020,/home/abdelwahed/Bureau/OTHERS/corans/القارئ ماهر المعيقلي ﴿الَّذي خَلَقَني فَهُوَ يَهدينِ﴾.mp4
سورة المائدة مكتوبة  ماهر المعيقلي - Surat Al Maidah Maher Al Muaiqly.mp4,135251949,/home/abdelwahed/Bureau/OTHERS/corans/سورة المائدة مكتوبة  ماهر المعيقلي - Surat Al Maidah Maher Al Muaiqly.mp4
الشيخ ماهر المعيقلي - سورة يس (النسخة الأصلية)  ( Surat Yasin (Official Audio.mp4,18933104,/home/abdelwahed/Bureau/OTHERS/corans/الشيخ ماهر المعيقلي - سورة يس (النسخة الأصلية)  ( Surat Yasin (Official Audio.mp4
branching exercise.mp4,66474299,/home/abdelwahed/Bureau/start_C/C_arabic/Excercises/branching exercise.mp4
looping exercise.mp4,64059872,/home/abdelwahed/Bureau/start_C/C_arabic/Excercises/looping exercise.mp4
sequence exercise.mp4,38793392,/home/abdelwahed/Bureau/start_C/C_arabic/Excercises/sequence exercise.mp4
كيف تنشى  قائمة مضيئة بالغة السى.mp4,101123048,/home/abdelwahed/Bureau/start_C/C_arabic/كيف تنشى  قائمة مضيئة بالغة السى.mp4
strings as ( array of characters ).mp4,103663608,/home/abdelwahed/Bureau/start_C/C_arabic/vues/25/strings as ( array of characters ).mp4
Variable Storage Classes or Lifetime.mp4,28346099,/home/abdelwahed/Bureau/start_C/C_arabic/vues/18/Variable Storage Classes or Lifetime.mp4
Variable Scope or availability.mp4,19191123,/home/abdelwahed/Bureau/start_C/C_arabic/vues/18/Variable Scope or availability.mp4
Functions.mp4,69204069,/home/abdelwahed/Bureau/start_C/C_arabic/vues/18/Functions.mp4
The ( ) Conditional operator.mp4,2595255,/home/abdelwahed/Bureau/start_C/C_arabic/vues/9/The ( ) Conditional operator.mp4
union - struct bits.mp4,48329730,/home/abdelwahed/Bureau/start_C/C_arabic/vues/32/union - struct bits.mp4
Do While Loop.mp4,24831518,/home/abdelwahed/Bureau/start_C/C_arabic/vues/17/Do While Loop.mp4
Type Conversion and Casting.mp4,28100122,/home/abdelwahed/Bureau/start_C/C_arabic/vues/13/Type Conversion and Casting.mp4
Relational Operators.mp4,6860988,/home/abdelwahed/Bureau/start_C/C_arabic/vues/7/Relational Operators.mp4
pointer usages.mp4,80858611,/home/abdelwahed/Bureau/start_C/C_arabic/vues/28/pointer usages.mp4
arrays of pointer to struct.mp4,55424058,/home/abdelwahed/Bureau/start_C/C_arabic/vues/30/arrays of pointer to struct.mp4
Searching.mp4,52024853,/home/abdelwahed/Bureau/start_C/C_arabic/vues/22/Searching.mp4
Variable Definitions.mp4,63447215,/home/abdelwahed/Bureau/start_C/C_arabic/vues/2/Variable Definitions.mp4
assignment operator-literals- comments.mp4,37840411,/home/abdelwahed/Bureau/start_C/C_arabic/vues/3/assignment operator-literals- comments.mp4
operator  precedence- Associativity.mp4,4676625,/home/abdelwahed/Bureau/start_C/C_arabic/vues/10/operator  precedence- Associativity.mp4
Array Operations.mp4,40144355,/home/abdelwahed/Bureau/start_C/C_arabic/vues/21/Array Operations.mp4
looping  (for).mp4,48367713,/home/abdelwahed/Bureau/start_C/C_arabic/vues/15/looping  (for).mp4
ٍٍٍSorting.mp4,64570016,/home/abdelwahed/Bureau/start_C/C_arabic/vues/23/ٍٍٍSorting.mp4
file streams (char - string).mp4,95591049,/home/abdelwahed/Bureau/start_C/C_arabic/vues/33/file streams (char - string).mp4
introduction to pointer.mp4,79497911,/home/abdelwahed/Bureau/start_C/C_arabic/vues/26/introduction to pointer.mp4
Recursion.mp4,73687748,/home/abdelwahed/Bureau/start_C/C_arabic/vues/19/Recursion.mp4
Arrays.mp4,82045101,/home/abdelwahed/Bureau/start_C/C_arabic/vues/20/Arrays.mp4
pointer different forms.mp4,75562799,/home/abdelwahed/Bureau/start_C/C_arabic/vues/27/pointer different forms.mp4
Arithmetic Operators- Expressions.mp4,11993014,/home/abdelwahed/Bureau/start_C/C_arabic/vues/4/Arithmetic Operators- Expressions.mp4
Bitwise Operators.mp4,19209786,/home/abdelwahed/Bureau/start_C/C_arabic/vues/12/Bitwise Operators.mp4
Increment and Decrement Operators.mp4,10023726,/home/abdelwahed/Bureau/start_C/C_arabic/vues/6/Increment and Decrement Operators.mp4
switch Statement.mp4,19036341,/home/abdelwahed/Bureau/start_C/C_arabic/vues/14/switch Statement.mp4
linked list - queue - stack.mp4,68606397,/home/abdelwahed/Bureau/start_C/C_arabic/vues/31/linked list - queue - stack.mp4
Assignment operator.mp4,10029027,/home/abdelwahed/Bureau/start_C/C_arabic/vues/5/Assignment operator.mp4
while Statement.mp4,47429639,/home/abdelwahed/Bureau/start_C/C_arabic/vues/16/while Statement.mp4
introduction to struct.mp4,94967537,/home/abdelwahed/Bureau/start_C/C_arabic/vues/29/introduction to struct.mp4
two dimensional array.mp4,170712072,/home/abdelwahed/Bureau/start_C/C_arabic/vues/24/two dimensional array.mp4
files - format input and output ( text - binary ).mp4,121650275,/home/abdelwahed/Bureau/start_C/C_arabic/vues/34/files - format input and output ( text - binary ).mp4
Branching - if.mp4,67300511,/home/abdelwahed/Bureau/start_C/C_arabic/vues/11/Branching - if.mp4
Logical Operators.mp4,9947956,/home/abdelwahed/Bureau/start_C/C_arabic/vues/8/Logical Operators.mp4
output – input functions.mp4,95612865,/home/abdelwahed/Bureau/start_C/C_arabic/vues/1/output – input functions.mp4
files - input - output (record ) & random access.mp4,64048716,/home/abdelwahed/Bureau/start_C/C_arabic/files_in_C/3/files - input - output (record ) & random access.mp4
linux.mp4,95913913,/home/abdelwahed/Bureau/Subtitle/a/linux.mp4
